Timestamp,Platform,Project,Result,Seconds
1506549290,iOS,GartnerEvents,started,n/a
1506549040,iOS,RockwellAutomation,finished,1203
1506548557,iOS,AAN2017,started,n/a
1506547838,iOS,RockwellAutomation,started,n/a
1506547750,Android,ROKEvents,finished,133
1506547620,Android,ROKEvents,started,n/a
1506546778,iOS,GartnerEvents,started,n/a
1506544692,iOS,GartnerEvents,started,n/a
1506541762,iOS,WorkdayRising,finished,1032
1506540730,iOS,WorkdayRising,started,n/a
1506540613,iOS,WorkdayRising,started,n/a
1506540206,iOS,VForum,finished,1599
1506538606,iOS,VForum,started,n/a
1506538516,iOS,VForum,started,n/a
1506538473,iOS,VForum,started,n/a
1506538237,iOS,VForum,started,n/a
1506535035,iOS,VForum,started,n/a
1506534877,iOS,VForum,started,n/a
1506534308,iOS,VForum,started,n/a
1506533991,iOS,VForum,started,n/a
1506533836,iOS,VForum,started,n/a
1506533133,iOS,VForum,started,n/a
1506476453,Android,MPower,finished,111
1506476345,Android,MPower,started,n/a
1506475903,Build,n/a,failed,n/a
1506475878,Android,MPower,started,n/a
1506470995,iOS,RockwellAutomation,finished,1677
1506469815,Android,Cisco Events,finished,355
1506469605,Android,Twitch Events,finished,109
1506469497,Android,Twitch Events,started,n/a
1506469478,Android,Cisco Events,started,n/a
1506469318,iOS,RockwellAutomation,started,n/a
1506469171,iOS,RockwellAutomation,failed,n/a
1506468353,Android,VForum,finished,373
1506467985,Android,VForum,started,n/a
1506467597,iOS,RockwellAutomation,started,n/a
1506467259,Android,AAN Conferences,finished,126
1506467138,Android,AAN Conferences,started,n/a
1506466957,iOS,AAN2017,finished,1350
1506466534,iOS,HPEDiscoverLondon,finished,1326
1506465608,iOS,AAN2017,started,n/a
1506465208,iOS,HPEDiscoverLondon,started,n/a
1506465152,iOS,HPEDiscoverLondon,started,n/a
1506464466,iOS,HPEDiscoverLondon,started,n/a
1506462761,iOS,HPEDiscoverLondon,started,n/a
1506461983,Android,HPE Discover,finished,113
1506461871,Android,HPE Discover,started,n/a
1506459394,Android,Cisco Events,finished,155
1506459251,Android,Cisco Events,started,n/a
1506458990,Android,ROKEvents,finished,127
1506458867,Android,ROKEvents,started,n/a
1506453442,Android,VForum,finished,193
1506453251,Android,VForum,started,n/a
1506449544,Android,Gartner Events,finished,184
1506449359,Android,Gartner Events,started,n/a
1506443716,Android,MSGovtCloudForum,finished,140
1506443580,Android,MSGovtCloudForum,started,n/a
1506391979,iOS,RockwellAutomation,finished,1095
1506390884,iOS,RockwellAutomation,started,n/a
1506390724,iOS,RockwellAutomation,started,n/a
1506389341,iOS,RockwellAutomation,started,n/a
1506388957,iOS,RockwellAutomation,started,n/a
1506388775,iOS,RockwellAutomation,started,n/a
1506388028,iOS,RockwellAutomation,started,n/a
1506387361,iOS,RockwellAutomation,started,n/a
1506383905,iOS,WorkdayRising,finished,1326
1506382579,iOS,WorkdayRising,started,n/a
1506381622,iOS,Accenture,finished,464
1506381474,Android,MPower,finished,122
1506381354,Android,MPower,started,n/a
1506381158,iOS,Accenture,started,n/a
1506381116,Android,MPower,started,n/a
1506380965,Build,n/a,failed,n/a
1506380799,Android,MPower,started,n/a
1506373356,iOS,CiscoLive,started,n/a
1506371063,Android,Events,finished,99
1506370964,Android,Events,started,n/a
1506370507,Android,Events,finished,157
1506370351,Android,Events,started,n/a
1506354972,iOS,GartnerEvents,started,n/a
1506354256,iOS,GartnerEvents,started,n/a
1506352087,iOS,GoogleZeitgeist2017,finished,990
1506351098,iOS,GoogleZeitgeist2017,started,n/a
1506125983,iOS,GoogleZeitgeist2017,started,n/a
1506125679,iOS,GoogleZeitgeist2017,failed,n/a
1506125301,iOS,GoogleZeitgeist2017,started,n/a
1506125048,iOS,WorkdayRising,finished,1135
1506125028,iOS,Splunk,finished,1706
1506123913,iOS,WorkdayRising,started,n/a
1506123322,iOS,Splunk,started,n/a
1506123014,iOS,WorkdayRising,failed,n/a
1506121749,iOS,WorkdayRising,started,n/a
1506121712,iOS,WorkdayRising,started,n/a
1506119530,iOS,GoogleZeitgeist2017,finished,1430
1506118100,iOS,GoogleZeitgeist2017,started,n/a
1506117998,iOS,GoogleZeitgeist2017,failed,n/a
1506117678,iOS,GoogleZeitgeist2017,started,n/a
1506116934,iOS,RockwellAutomation,finished,1844
1506115090,iOS,RockwellAutomation,started,n/a
1506114932,iOS,GoogleZeitgeist2017,failed,n/a
1506114604,iOS,GoogleZeitgeist2017,started,n/a
1506105769,Android,SAP TechEd,finished,140
1506105630,Android,SAP TechEd,started,n/a
1506101247,iOS,GoogleZeitgeist2017,failed,n/a
1506100924,iOS,GoogleZeitgeist2017,started,n/a
1506078857,iOS,MSGovtCloudForum,finished,1456
1506078039,Android,MSGovtCloudForum,finished,252
1506077791,Android,MSGovtCloudForum,started,n/a
1506077401,iOS,MSGovtCloudForum,started,n/a
1506040057,Android,Events,finished,122
1506039936,Android,Events,started,n/a
1506039575,iOS,GoogleZeitgeist2017,finished,1194
1506038381,iOS,GoogleZeitgeist2017,started,n/a
1506037239,iOS,RockwellAutomation,finished,2236
1506036873,iOS,GoogleZeitgeist2017,failed,n/a
1506036534,iOS,GoogleZeitgeist2017,started,n/a
1506035504,Android,ROKEvents,finished,360
1506035150,Android,ROKEvents,started,n/a
1506035002,iOS,RockwellAutomation,started,n/a
1506034648,iOS,RockwellAutomation,started,n/a
1506034629,iOS,RockwellAutomation,started,n/a
1506032778,Android,Events,finished,130
1506032648,Android,Events,started,n/a
1506032536,iOS,Splunk,finished,1186
1506031349,iOS,Splunk,started,n/a
1506028857,iOS,Splunk,finished,1130
1506027910,iOS,Splunk,failed,n/a
1506027728,iOS,Splunk,started,n/a
1506027313,iOS,Splunk,started,n/a
1506026698,iOS,Splunk,failed,n/a
1506026351,iOS,Splunk,started,n/a
1506026240,iOS,Splunk,failed,n/a
1506025886,iOS,Splunk,started,n/a
1506025649,iOS,Splunk,started,n/a
1506016521,iOS,GoogleZeitgeist2017,finished,968
1506015552,iOS,GoogleZeitgeist2017,started,n/a
1506014792,Android,ROKEvents,finished,264
1506014531,Android,ROKEvents,started,n/a
1506004391,iOS,MicrosoftIgnite,failed,n/a
1506004041,iOS,MicrosoftIgnite,started,n/a
1506003759,iOS,MicrosoftIgnite,failed,n/a
1506003315,iOS,MicrosoftIgnite,started,n/a
1506003202,iOS,MicrosoftIgnite,started,n/a
1505951490,iOS,GoogleZeitgeist2017,finished,1064
1505951343,iOS,MSGovtCloudForum,started,n/a
1505950426,iOS,GoogleZeitgeist2017,started,n/a
1505950320,iOS,GoogleZeitgeist2017,started,n/a
1505950245,iOS,Splunk,started,n/a
1505950094,iOS,Splunk,started,n/a
1505949242,iOS,RockwellAutomation,started,n/a
1505948248,iOS,Splunk,failed,n/a
1505948061,iOS,GoogleZeitgeist2017,failed,n/a
1505947987,iOS,RockwellAutomation,failed,n/a
1505947957,iOS,RockwellAutomation,started,n/a
1505947874,iOS,Splunk,started,n/a
1505947746,iOS,Splunk,started,n/a
1505947482,iOS,GoogleZeitgeist2017,started,n/a
1505946891,iOS,RockwellAutomation,started,n/a
1505946065,iOS,GoogleZeitgeist2017,started,n/a
1505945885,iOS,GartnerEvents,started,n/a
1505945796,iOS,GoogleZeitgeist2017,started,n/a
1505945321,iOS,RockwellAutomation,failed,n/a
1505944810,iOS,RockwellAutomation,started,n/a
1505944685,iOS,CiscoLive,finished,873
1505944360,iOS,GoogleZeitgeist2017,started,n/a
1505943970,iOS,GoogleZeitgeist2017,started,n/a
1505943813,iOS,CiscoLive,started,n/a
1505943757,iOS,GartnerEvents,started,n/a
1505943430,iOS,GartnerEvents,started,n/a
1505942853,iOS,CiscoLive,started,n/a
1505942583,Android,NVFF,finished,163
1505942427,Android,NVFF,started,n/a
1505942420,iOS,CiscoLive,started,n/a
1505942391,iOS,CiscoLive,started,n/a
1505942243,iOS,GoogleZeitgeist2017,started,n/a
1505941904,iOS,GoogleZeitgeist2017,started,n/a
1505941454,iOS,GartnerEvents,started,n/a
1505941243,iOS,GartnerEvents,started,n/a
1505940879,iOS,CiscoLive,started,n/a
1505940527,iOS,DXC,finished,1261
1505939537,iOS,CiscoLive,started,n/a
1505939266,iOS,DXC,started,n/a
1505938939,iOS,CiscoLive,started,n/a
1505938635,Android,MSGovtCloudForum,finished,115
1505938522,Android,MSGovtCloudForum,started,n/a
1505938346,iOS,WorkdayRising,finished,1965
1505936739,iOS,CiscoLive,started,n/a
1505936706,Android,Events,finished,128
1505936697,iOS,AAN2017,finished,1345
1505936686,iOS,CiscoLive,started,n/a
1505936619,iOS,CiscoLive,started,n/a
1505936578,Android,Events,started,n/a
1505936380,iOS,WorkdayRising,started,n/a
1505935352,iOS,AAN2017,started,n/a
1505935154,Android,Twitch Events,finished,119
1505935035,Android,Twitch Events,started,n/a
1505934840,iOS,MSGovtCloudForum,finished,1129
1505934729,Android,Conferences,finished,118
1505934612,Android,Conferences,started,n/a
1505933711,iOS,MSGovtCloudForum,started,n/a
1505933366,iOS,MSGovtCloudForum,started,n/a
1505928516,Android,CiscoPartnerSummit,finished,153
1505928452,Android,ROKEvents,finished,428
1505928365,Android,CiscoPartnerSummit,started,n/a
1505928028,Android,ROKEvents,started,n/a
1505927924,Android,CiscoPartnerSummit,finished,175
1505927750,Android,CiscoPartnerSummit,started,n/a
1505927462,Android,Gartner Events,finished,111
1505927351,Android,Gartner Events,started,n/a
1505927187,Android,Gartner Events,finished,177
1505927011,Android,Gartner Events,started,n/a
1505866874,Android,Cisco Events,finished,294
1505866721,Build,n/a,failed,n/a
1505866592,Android,Cisco Events,started,n/a
1505866550,Android,ROKEvents,started,n/a
1505866516,Build,n/a,failed,n/a
1505866344,Build,n/a,failed,n/a
1505866298,Android,Cisco Events,started,n/a
1505866276,Android,ROKEvents,started,n/a
1505866242,Build,n/a,failed,n/a
1505866203,Build,n/a,failed,n/a
1505866109,Android,Cisco Events,started,n/a
1505865823,Android,ROKEvents,started,n/a
1505858540,Android,ZG 2017,finished,151
1505858392,Android,ZG 2017,started,n/a
1505858190,Android,CiscoPartnerSummit,finished,229
1505857965,Android,CiscoPartnerSummit,started,n/a
1505856739,iOS,Accenture,finished,503
1505856237,iOS,Accenture,started,n/a
1505854095,Android,DXC,finished,85
1505854010,Android,DXC,started,n/a
1505853481,Android,AAN Conferences,finished,99
1505853383,Android,AAN Conferences,started,n/a
1505852700,Android,Splunk,finished,290
1505852416,Android,Splunk,started,n/a
1505847496,iOS,HubspotInbound,finished,2330
1505846918,iOS,Twitch,finished,477
1505846441,iOS,Twitch,started,n/a
1505846133,Android,HPE Discover,finished,150
1505845983,Android,HPE Discover,started,n/a
1505845166,iOS,HubspotInbound,started,n/a
1505844075,iOS,AAN2017,finished,1281
1505843647,Android,Cisco Events,finished,185
1505843474,Android,Cisco Events,started,n/a
1505842794,iOS,AAN2017,started,n/a
1505774696,Android,Events,finished,208
1505774487,Android,Events,started,n/a
1505771227,Android,#INBOUND17,finished,176
1505771052,Android,#INBOUND17,started,n/a
1505763272,iOS,CiscoLive,finished,950
1505762324,iOS,CiscoLive,started,n/a
1505761927,Android,Twitch Events,finished,162
1505761766,Android,Twitch Events,started,n/a
1505761372,iOS,CiscoLive,started,n/a
1505760231,iOS,CiscoLive,started,n/a
1505759076,iOS,CiscoLive,started,n/a
1505753472,iOS,Accenture,finished,480
1505752992,iOS,Accenture,started,n/a
1505521888,Android,CES 2018,finished,132
1505521759,Android,CES 2018,started,n/a
1505515526,iOS,HubspotInbound,finished,2168
1505515372,Android,MPower,finished,274
1505515101,Android,MPower,started,n/a
1505514666,Android,#INBOUND17,finished,263
1505514409,Android,#INBOUND17,started,n/a
1505513650,iOS,MicrosoftIgnite,finished,2196
1505513358,iOS,HubspotInbound,started,n/a
1505513251,iOS,HubspotInbound,started,n/a
1505512115,Android,MS Ignite,finished,422
1505511843,iOS,GartnerEvents,started,n/a
1505511830,iOS,GartnerEvents,started,n/a
1505511720,Android,MS Ignite,started,n/a
1505511454,iOS,MicrosoftIgnite,started,n/a
1505511065,iOS,GartnerEvents,started,n/a
1505510316,iOS,MicrosoftEnvision,finished,2026
1505508291,iOS,MicrosoftEnvision,started,n/a
1505503485,iOS,GartnerEvents,started,n/a
1505503432,iOS,GartnerEvents,started,n/a
1505502787,iOS,GartnerEvents,failed,n/a
1505502441,iOS,GartnerEvents,started,n/a
1505499658,Android,Events,finished,151
1505499507,Android,Events,started,n/a
1505498111,iOS,MPower,finished,552
1505497559,iOS,MPower,started,n/a
1505496683,iOS,MicrosoftIgnite,finished,1856
1505494827,iOS,MicrosoftIgnite,started,n/a
1505447908,iOS,MicrosoftEnvision,finished,1957
1505445952,iOS,MicrosoftEnvision,started,n/a
1505422087,iOS,Accenture,finished,484
1505421603,iOS,Accenture,started,n/a
1505418345,Android,AAN Conferences,finished,126
1505418221,Android,AAN Conferences,started,n/a
1505416649,iOS,AAN2017,finished,1296
1505415353,iOS,AAN2017,started,n/a
1505415316,iOS,AAN2017,started,n/a
1505414615,Android,MS Envision,finished,1149
1505414308,iOS,GartnerEvents,finished,1321
1505413469,Android,MS Envision,started,n/a
1505412988,iOS,GartnerEvents,started,n/a
1505412943,iOS,GartnerEvents,started,n/a
1505409631,Android,Events,finished,114
1505409517,Android,Events,started,n/a
1505348712,Android,Events,finished,152
1505348560,Android,Events,started,n/a
1505341401,Android,MS Ignite,finished,159
1505341254,Android,MS Ignite,started,n/a
1505341013,Build,n/a,failed,n/a
1505340873,Android,CiscoPartnerSummit,started,n/a
1505340822,Build,n/a,failed,n/a
1505340784,Android,CiscoPartnerSummit,started,n/a
1505340478,iOS,WorkdayRising,finished,1425
1505340182,Android,MS Envision,finished,113
1505340072,Android,MS Envision,started,n/a
1505339470,Android,MS Envision,finished,164
1505339310,Android,MS Envision,started,n/a
1505339248,iOS,MicrosoftIgnite,finished,2101
1505339052,iOS,WorkdayRising,started,n/a
1505337146,iOS,MicrosoftIgnite,started,n/a
1505334766,iOS,Accenture,finished,459
1505334308,iOS,Accenture,started,n/a
1505333693,iOS,ICUEE,finished,1493
1505332200,iOS,ICUEE,started,n/a
1505332151,iOS,ICUEE,started,n/a
1505328417,iOS,WorkdayRising,finished,1638
1505326779,iOS,WorkdayRising,started,n/a
1505326762,iOS,ICUEE,finished,1853
1505325662,iOS,Accenture,finished,554
1505325108,iOS,Accenture,started,n/a
1505324910,iOS,ICUEE,started,n/a
1505324811,iOS,ICUEE,started,n/a
1505320719,Android,Citrix Events,finished,181
1505320542,Android,Citrix Events,started,n/a
1505267512,iOS,ESRI,finished,1621
1505265892,iOS,ESRI,started,n/a
1505265508,iOS,ESRI,started,n/a
1505264532,Android,Esri Events,finished,208
1505264327,Android,Esri Events,started,n/a
1505261088,iOS,AAN2017,finished,1295
1505259793,iOS,AAN2017,started,n/a
1505259187,iOS,Accenture,finished,933
1505258254,iOS,Accenture,started,n/a
1505258183,iOS,Accenture,started,n/a
1505257124,Android,Twitch Events,finished,118
1505257006,Android,Twitch Events,started,n/a
1505250141,Android,ZG 2017,finished,133
1505250009,Android,ZG 2017,started,n/a
1505241525,Android,AAN Conferences,finished,126
1505241487,Android,MS Ignite,finished,224
1505241398,Android,AAN Conferences,started,n/a
1505241274,Android,MS Ignite,started,n/a
1505176002,iOS,Twitch,finished,470
1505175651,iOS,MicrosoftIgnite,finished,2052
1505175533,iOS,Twitch,started,n/a
1505173596,iOS,MicrosoftIgnite,started,n/a
1505171667,iOS,AAN2017,finished,1453
1505170214,iOS,AAN2017,started,n/a
1505169501,Android,AAN Conferences,finished,101
1505169401,Android,AAN Conferences,started,n/a
1505163074,Build,n/a,failed,n/a
1505162909,Android,IBM Events,started,n/a
1505162206,Build,n/a,failed,n/a
1505161957,Android,IBM Events,started,n/a
1505157312,iOS,DXC,finished,1148
1505156164,iOS,DXC,started,n/a
1505155223,Android,DXC,finished,112
1505155111,Android,DXC,started,n/a
1505150311,Build,n/a,failed,n/a
1505150154,Android,Gartner Events,started,n/a
1504914159,iOS,GoogleZeitgeist2017,finished,3229
1504910931,iOS,GoogleZeitgeist2017,started,n/a
1504907238,Android,SAP TechEd,finished,128
1504907112,Android,SAP TechEd,started,n/a
1504906646,Android,ZG 2017,finished,163
1504906486,Android,ZG 2017,started,n/a
1504905594,iOS,GoogleZeitgeist2017,finished,2216
1504903378,iOS,GoogleZeitgeist2017,started,n/a
1504903088,iOS,CiscoLive,started,n/a
1504900620,Android,VMworld 2017,finished,121
1504900510,Android,VMworld 2017,started,n/a
1504900462,iOS,MicrosoftEnvision,finished,1518
1504898945,iOS,MicrosoftEnvision,started,n/a
1504896712,Android,WorkdayRising,finished,129
1504896586,Android,WorkdayRising,started,n/a
1504894047,Android,VMworld 2017,finished,135
1504893921,Android,VMworld 2017,started,n/a
1504893857,Build,n/a,failed,n/a
1504893847,Android,VMworld 2017,started,n/a
1504893490,Build,n/a,failed,n/a
1504893477,Android,VMworld 2017,started,n/a
1504889265,Android,VMworld 2017,finished,143
1504889135,Android,VMworld 2017,started,n/a
1504882550,iOS,GoogleZeitgeist2017,finished,2032
1504880519,iOS,GoogleZeitgeist2017,started,n/a
1504880421,iOS,GoogleZeitgeist2017,started,n/a
1504837643,iOS,MicrosoftEnvision,finished,1432
1504836211,iOS,MicrosoftEnvision,started,n/a
1504830529,Build,n/a,failed,n/a
1504830505,Android,NVFF,started,n/a
1504828909,Android,MS Envision,finished,144
1504828770,Android,MS Envision,started,n/a
1504828036,Android,AAN Conferences,finished,228
1504827924,Build,n/a,failed,n/a
1504827913,Android,NVFF,started,n/a
1504827809,Android,AAN Conferences,started,n/a
1504827497,Android,SAP TechEd,finished,137
1504827361,Android,SAP TechEd,started,n/a
1504825543,iOS,GoogleZeitgeist2017,finished,592
1504824951,iOS,GoogleZeitgeist2017,started,n/a
1504824874,Build,n/a,failed,n/a
1504824865,Android,NVFF,started,n/a
1504824498,Build,n/a,failed,n/a
1504824491,Android,NVFF,started,n/a
1504823715,Build,n/a,failed,n/a
1504823708,Android,NVFF,started,n/a
1504822844,Build,n/a,failed,n/a
1504822781,Android,NVFF,started,n/a
1504817449,iOS,AAN2017,finished,1392
1504816058,iOS,AAN2017,started,n/a
1504814665,iOS,AAN2017,started,n/a
1504810178,Android,SAP TechEd,finished,141
1504810038,Android,SAP TechEd,started,n/a
1504794619,iOS,Accenture,finished,734
1504793885,iOS,Accenture,started,n/a
1504765470,Android,ZG 2017,finished,121
1504765351,Android,ZG 2017,started,n/a
1504763870,iOS,SAPTechEd,finished,3144
1504760727,iOS,SAPTechEd,started,n/a
1504741686,iOS,CiscoLive,finished,505
1504741182,iOS,CiscoLive,started,n/a
1504738553,Android,On-Demand Demo,finished,166
1504738389,Android,On-Demand Demo,started,n/a
1504737634,Android,On-Demand Demo,without,88
1504737548,Android,On-Demand Demo,started,n/a
1504736949,iOS,AAN2017,started,n/a
1504735764,Android,SAP TechEd,finished,132
1504735635,Android,SAP TechEd,started,n/a
1504734457,iOS,MPower,finished,517
1504733940,iOS,MPower,started,n/a
1504733661,iOS,MPower,started,n/a
1504733177,iOS,MPower,started,n/a
1504733136,iOS,MPower,started,n/a
1504731753,iOS,SAPTechEd,finished,1246
1504730507,iOS,SAPTechEd,started,n/a
1504727777,iOS,HubspotInbound,finished,1536
1504726240,iOS,HubspotInbound,started,n/a
1504725296,Android,SAP TechEd,finished,129
1504725168,Android,SAP TechEd,started,n/a
1504724564,Android,#Data17,finished,118
1504724450,Android,#Data17,started,n/a
1504661834,iOS,HPI,finished,1618
1504660216,iOS,HPI,started,n/a
1504659673,Android,HP Events,finished,234
1504659446,Android,HP Events,started,n/a
1504659317,Build,n/a,failed,n/a
1504659288,Android,HP Events,started,n/a
1504658358,Android,Data17,finished,160
1504658202,Android,Data17,started,n/a
1504654860,iOS,CiscoLive,finished,511
1504654349,iOS,CiscoLive,started,n/a
1504654311,iOS,CiscoLive,started,n/a
1504653995,iOS,CiscoLive,started,n/a
1504652600,Android,DestinationCleveland,finished,234
1504652374,Android,DestinationCleveland,started,n/a
1504651794,iOS,MicrosoftEnvision,finished,1986
1504649809,iOS,MicrosoftEnvision,started,n/a
1504644280,Android,AAN Conferences,finished,130
1504644152,Android,AAN Conferences,started,n/a
1504642519,Android,MS Ignite,finished,105
1504642424,Android,MS Ignite,started,n/a
1504642077,Android,MS Envision,finished,105
1504641978,Android,MS Envision,started,n/a
1504639801,iOS,AAN2017,finished,1249
1504638547,iOS,AAN2017,started,n/a
1504635138,Android,MS Envision,finished,124
1504635018,Android,MS Envision,started,n/a
1504634782,iOS,HPI,finished,1455
1504633327,iOS,HPI,started,n/a
1504312252,Android,MS Envision,finished,133
1504312123,Android,MS Envision,started,n/a
1504311983,Android,MS Ignite,finished,185
1504311811,Android,MS Ignite,started,n/a
1504311112,Android,Twitch Events,finished,107
1504311006,Android,Twitch Events,started,n/a
1504308991,Android,DestinationCleveland,finished,199
1504308799,Android,DestinationCleveland,started,n/a
1504308735,iOS,Twitch,finished,371
1504308364,iOS,Twitch,started,n/a
1504303535,Android,HP Events,finished,147
1504303394,Android,HP Events,started,n/a
1504302763,iOS,HPI,finished,1441
1504301322,iOS,HPI,started,n/a
1504298601,Android,MS Ignite,finished,318
1504298297,Android,MS Ignite,started,n/a
1504297125,iOS,RockwellAutomation,finished,1762
1504295363,iOS,RockwellAutomation,started,n/a
1504295106,iOS,RockwellAutomation,started,n/a
1504294930,iOS,MicrosoftIgnite,finished,1520
1504294816,iOS,RockwellAutomation,started,n/a
1504294328,iOS,RockwellAutomation,finished,2596
1504294030,iOS,SAPTechEd,finished,1106
1504293411,iOS,MicrosoftIgnite,started,n/a
1504292925,iOS,SAPTechEd,started,n/a
1504291731,iOS,RockwellAutomation,started,n/a
1504289933,iOS,RockwellAutomation,finished,552
1504289381,iOS,RockwellAutomation,started,n/a
1504286180,iOS,RockwellAutomation,started,n/a
1504286116,iOS,RockwellAutomation,started,n/a
1504285884,iOS,RockwellAutomation,started,n/a
1504285794,iOS,RockwellAutomation,started,n/a
1504285735,Android,Gartner Events,finished,204
1504285534,Android,Gartner Events,started,n/a
1504214859,Android,MS Envision,finished,179
1504214685,Android,MS Envision,started,n/a
1504209964,iOS,SAPTechEd,finished,1642
1504208322,iOS,SAPTechEd,started,n/a
1504207601,iOS,SAPTechEd,started,n/a
1504207122,iOS,SAPTechEd,failed,n/a
1504206947,iOS,SAPTechEd,started,n/a
1504151538,Build,n/a,failed,n/a
1504151535,Android,EXPO REAL,started,n/a
1504151393,Build,n/a,failed,n/a
1504151345,Android,EXPO REAL,started,n/a
1504145740,Android,SAP TechEd,finished,128
1504145614,Android,SAP TechEd,started,n/a
1504138902,Android,MS Ignite,finished,124
1504138786,Android,MS Ignite,started,n/a
1504138372,iOS,NVFF,finished,1257
1504138158,iOS,MicrosoftIgnite,finished,2286
1504137198,Android,MS Ignite,finished,419
1504137114,iOS,NVFF,started,n/a
1504136853,iOS,HPI,finished,1263
1504136790,Android,MS Ignite,started,n/a
1504135872,iOS,MicrosoftIgnite,started,n/a
1504135591,iOS,HPI,started,n/a
1504135092,iOS,MicrosoftEnvision,finished,2092
1504134292,iOS,NVFF,started,n/a
1504133239,iOS,NVFF,started,n/a
1504133201,iOS,HPI,started,n/a
1504133000,iOS,MicrosoftEnvision,started,n/a
1504128105,Android,Data 17,finished,132
1504127977,Android,Data 17,started,n/a
1504127768,iOS,MicrosoftIgnite,finished,1907
1504125861,iOS,MicrosoftIgnite,started,n/a
1504117673,iOS,Accenture,finished,856
1504116817,iOS,Accenture,started,n/a
1504114335,iOS,HPI,finished,1301
1504113034,iOS,HPI,started,n/a
1504112990,iOS,HPI,started,n/a
1504112973,iOS,HPI,started,n/a
1504110604,Android,HPI Events,finished,113
1504110495,Android,HPI Events,started,n/a
1504110331,Android,Splunk,finished,150
1504110187,Android,Splunk,started,n/a
1504109684,Android,Splunk,without,180
1504109512,Android,Splunk,started,n/a
1504067524,Android,HPI Events,finished,162
1504067371,Android,HPI Events,started,n/a
1504048921,Android,SAP TechEd,finished,114
1504048809,Android,SAP TechEd,started,n/a
1504048173,iOS,SAPTechEd,finished,1083
1504047089,iOS,SAPTechEd,started,n/a
1504043855,Android,MS Envision,finished,176
1504043683,Android,MS Envision,started,n/a
1504042143,Android,ICUEE,finished,142
1504042003,Android,ICUEE,started,n/a
1504036153,Android,Splunk,finished,163
1504035996,Android,Splunk,started,n/a
1504033692,iOS,MicrosoftEnvision,finished,1946
1504031748,iOS,MicrosoftEnvision,started,n/a
1503966712,iOS,SAPTechEd,finished,1187
1503965525,iOS,SAPTechEd,started,n/a
1503964591,iOS,Accenture,finished,700
1503963890,iOS,Accenture,started,n/a
1503963648,iOS,Accenture,failed,n/a
1503963113,iOS,Accenture,started,n/a
1503960831,Android,Events,finished,118
1503960715,Android,Events,started,n/a
1503958386,iOS,GoogleZeitgeist2017,finished,519
1503957868,iOS,GoogleZeitgeist2017,started,n/a
1503957787,Android,Splunk,finished,150
1503957646,Android,Splunk,started,n/a
1503956777,iOS,SAPTechEd,finished,1320
1503956701,Android,ZG 2017,finished,125
1503956580,Android,ZG 2017,started,n/a
1503955457,iOS,SAPTechEd,started,n/a
1503954349,iOS,GoogleZeitgeist2017,started,n/a
1503949469,iOS,Splunk,finished,1410
1503948060,iOS,Splunk,started,n/a
1503944762,iOS,Accenture,finished,559
1503944203,iOS,Accenture,started,n/a
1503944036,iOS,,started,n/a
1503942550,iOS,CES,started,n/a
1503942301,iOS,CES,started,n/a
1503939741,iOS,GoogleZeitgeist2017,finished,434
1503939308,iOS,GoogleZeitgeist2017,started,n/a
1503707742,Android,NRF Events,finished,117
1503707626,Android,NRF Events,started,n/a
1503701522,Android,NRF Events,finished,153
1503701370,Android,NRF Events,started,n/a
1503701048,iOS,Splunk,finished,1545
1503699737,Android,Esri Events,finished,139
1503699601,Android,Esri Events,started,n/a
1503699503,iOS,Splunk,started,n/a
1503699178,iOS,CES,started,n/a
1503695955,Android,ICUEE,finished,89
1503695868,Android,ICUEE,started,n/a
1503695813,Android,ICUEE,finished,136
1503695679,Android,ICUEE,started,n/a
1503694839,iOS,NRF,finished,1199
1503693640,iOS,NRF,started,n/a
1503683170,iOS,NVFF,finished,1319
1503681852,iOS,NVFF,started,n/a
1503680373,iOS,NVFF,started,n/a
1503615404,iOS,NVFF,started,n/a
1503614567,Android,NVFF,finished,126
1503614537,Android,ROKEvents,finished,497
1503614445,Android,NVFF,started,n/a
1503614064,Android,ROKEvents,started,n/a
1503608815,Android,Data 17,finished,180
1503608638,Android,Data 17,started,n/a
1503608584,iOS,MicrosoftIgnite,finished,1912
1503606894,Android,Hubspot Inbound 2017,finished,174
1503606724,Android,Hubspot Inbound 2017,started,n/a
1503606673,iOS,MicrosoftIgnite,started,n/a
1503603646,Android,Splunk,finished,189
1503603465,Android,Splunk,started,n/a
1503588714,Android,Events,finished,136
1503588578,Android,Events,started,n/a
1503537593,iOS,Splunk,finished,1325
1503536268,iOS,Splunk,started,n/a
1503533437,Android,Data 17,finished,143
1503533399,iOS,HubspotInbound,finished,2043
1503533295,Android,Data 17,started,n/a
1503532737,Android,MS Ignite,finished,109
1503532637,Android,MS Ignite,started,n/a
1503532345,Android,GoldCoast,finished,93
1503532255,Android,GoldCoast,started,n/a
1503531859,Build,n/a,failed,n/a
1503531853,Android,GoldCoast,started,n/a
1503531356,iOS,HubspotInbound,started,n/a
1503531262,iOS,HubspotInbound,started,n/a
1503528013,Android,ZG 2017,finished,175
1503527842,Android,ZG 2017,started,n/a
1503526821,iOS,MicrosoftEnvision,finished,2001
1503525955,Android,MS Envision,finished,330
1503525632,Android,MS Envision,started,n/a
1503525447,Build,n/a,failed,n/a
1503525440,Android,MS Envision,started,n/a
1503525050,Build,n/a,failed,n/a
